,Date,Country,Energy,Production,Urban Population,Population Growth,Population,GDP in $,CO2 Emission
2319,2017,Asia Pacific,coal,2690.0846910925475,1346786047.0,0.682526044480824,2314202003.0,23912261117830.8,18257050.434570312
2328,2018,Asia Pacific,coal,2853.083947943135,1374879347.0,0.6057754241776079,2328220870.0,25918289434655.4,19337707.674804688
2337,1982,World,coal,1909.8921029742385,1843755802.0,1.79921214102485,4593454253.0,11507419044047.1,18562354.0
2346,1983,World,coal,1903.873374416398,1892827915.0,1.78326321518283,4675367633.0,11739581031767.4,18484356.91
2355,1984,World,coal,1987.0697613233453,1942866006.0,1.7459683688579,4756998073.0,12172632270220.0,19145865.375
2364,1985,World,coal,2077.908542502429,1994247166.0,1.74810024565674,4840155168.0,12786868776197.2,19719241.162
2373,1986,World,coal,2126.712074743974,2047492186.0,1.76949215525646,4925801334.0,15109518321326.6,20315356.016
2382,1987,World,coal,2167.574095217383,2102280624.0,1.7819446430804802,5013576387.0,17186317201890.2,20817151.963
2391,1988,World,coal,2220.5925112632913,2158076715.0,1.7695344431180802,5102293348.0,19226665300870.3,21565403.313
2400,1989,World,coal,2260.08258648514,2213986943.0,1.73788271179582,5190965222.0,20068920934036.3,22029385.156
2409,1990,World,coal,2251.658416907108,2271805636.0,1.74100291824301,5281340078.0,22603206098495.3,22149402.399
2418,1991,World,coal,2191.079558513393,2329303604.0,1.6637825949901,5369210095.0,23942384829866.4,22403928.869000006
2427,1992,World,coal,2188.3427189383456,2384524997.0,1.56790037101351,5453393960.0,25425855198396.5,22183417.491
2436,1993,World,coal,2123.4851403675398,2441829440.0,1.5596666337306002,5538448726.0,25838198034038.6,22162174.56
2445,1994,World,coal,2174.349672000727,2499212205.0,1.51895772917553,5622575421.0,27753090818176.4,22551690.634
2454,1995,World,coal,2240.1814315706238,2558434408.0,1.51100866842422,5707533023.0,30865108095791.8,23037524.13
2463,1996,World,coal,2276.349029498367,2616500742.0,1.45283779639726,5790454220.0,31549409160506.7,23571556.674
2472,1997,World,coal,2309.1833529598375,2675193465.0,1.4267887260837298,5873071768.0,31435985940809.5,23975007.348
2481,1998,World,coal,2267.015987344116,2734448158.0,1.3917552045824098,5954810550.0,31367309193548.1,24114192.0
2490,1999,World,coal,2267.69619405936,2793971265.0,1.3514046219320903,6035284135.0,32529370037527.9,24059187.0
2499,2000,World,coal,2300.8565227445865,2854279372.0,1.32262584850116,6115108363.0,33581571601703.8,24689911.0
2508,2001,World,coal,2398.019808352939,2919083083.0,1.29763981747448,6194460444.0,33382422263799.0,25276631.0
2517,2002,World,coal,2427.3712546033294,2987617002.0,1.2763984484973898,6273526441.0,34669304532580.9,25646998.0
2526,2003,World,coal,2605.194462158966,3057172140.0,1.26167090781215,6352677699.0,38899897038562.5,27047792.0
2535,2004,World,coal,2830.8885918869314,3128054896.0,1.25454612647114,6432374971.0,43811772234694.6,28393581.0
2544,2005,World,coal,3010.1004080109537,3200209755.0,1.2472515417976,6512602867.0,47459060744747.3,29490014.0
2553,2006,World,coal,3163.738343115575,3273026502.0,1.24405459160634,6593623202.0,51442676003488.1,30568112.0
2562,2007,World,coal,3301.8649403018794,3346267002.0,1.23615216555409,6675130418.0,57968741828029.4,31180501.0
2571,2008,World,coal,3410.0025135043334,3421841292.0,1.23977733493925,6757887172.0,63616066492489.3,32181592.0
2580,2009,World,coal,3409.7867878885895,3497913692.0,1.2238204470573402,6840591577.0,60340071198873.6,31891899.0
2589,2010,World,coal,3601.379439431387,3574434195.0,1.20392634281666,6922947261.0,66036932045341.4,33472376.0
2598,2011,World,coal,3866.476392761463,3648339756.0,1.17094638950479,7004011262.0,73357420394392.0,34847501.0
2607,2012,World,coal,3909.1423527761285,3723531164.0,1.18478340333657,7086993625.0,75045654452275.2,35470891.0
2616,2013,World,coal,3978.0352908932286,3799949355.0,1.18481902825192,7170961674.0,77189608277384.9,35837591.0
2625,2014,World,coal,3965.958617122504,3877658217.0,1.18104392200382,7255653881.0,79296107902414.6,36138285.0
2634,2015,World,coal,3860.8504602083317,3956546394.0,1.17004356040616,7340548192.0,75003074210656.5,38749769.904296875
2643,2016,World,coal,3660.8031928223736,4036538900.0,1.16551280316151,7426103221.0,76102831192800.1,40079719.529296875
2652,2017,World,coal,3754.9895200354067,4116669665.0,1.14309258131439,7510990456.0,80891341462319.1,41479480.08300781
2661,2018,World,coal,3916.7821102490348,4196356648.0,1.1087738759336898,7594270356.0,85804390603622.0,42951370.08300781
