,Date,Country,Energy,Production,Urban Population,Population Growth,Population,GDP in $,CO2 Emission
2302,2015,Asia Pacific,gaz,485.0569064831343,1288407782.0,0.6780000887671779,2282855831.0,21747800265057.0,
2311,2016,Asia Pacific,gaz,500.102725352886,1317541789.0,0.685904680767365,2298514046.0,22447570589125.6,
2320,2017,Asia Pacific,gaz,522.3726250200926,1346786047.0,0.682526044480824,2314202003.0,23912261117830.8,
2329,2018,Asia Pacific,gaz,543.1955264103119,1374879347.0,0.6057754241776079,2328220870.0,25918289434655.4,
2338,1982,World,gaz,1256.1164990724521,1843755802.0,1.79921214102485,4593454253.0,11507419044047.1,18562354.0
2347,1983,World,gaz,1267.3242526506285,1892827915.0,1.78326321518283,4675367633.0,11739581031767.4,18484356.91
2356,1984,World,gaz,1375.8985081517194,1942866006.0,1.7459683688579,4756998073.0,12172632270220.0,19145865.375
2365,1985,World,gaz,1413.4351913895994,1994247166.0,1.74810024565674,4840155168.0,12786868776197.2,19719241.162
2374,1986,World,gaz,1450.6170688617497,2047492186.0,1.76949215525646,4925801334.0,15109518321326.6,20315356.016
2383,1987,World,gaz,1523.085582831811,2102280624.0,1.7819446430804802,5013576387.0,17186317201890.2,20817151.963
2392,1988,World,gaz,1590.7771639618095,2158076715.0,1.7695344431180802,5102293348.0,19226665300870.3,21565403.313
2401,1989,World,gaz,1645.5056646306957,2213986943.0,1.73788271179582,5190965222.0,20068920934036.3,22029385.156
2410,1990,World,gaz,1696.5124283644,2271805636.0,1.74100291824301,5281340078.0,22603206098495.3,22149402.399
2419,1991,World,gaz,1717.435741054618,2329303604.0,1.6637825949901,5369210095.0,23942384829866.4,22403928.869000006
2428,1992,World,gaz,1721.8431503724898,2384524997.0,1.56790037101351,5453393960.0,25425855198396.5,22183417.491
2437,1993,World,gaz,1741.1392412631362,2441829440.0,1.5596666337306002,5538448726.0,25838198034038.6,22162174.56
2446,1994,World,gaz,1766.0662870185379,2499212205.0,1.51895772917553,5622575421.0,27753090818176.4,22551690.634
2455,1995,World,gaz,1795.2980960518603,2558434408.0,1.51100866842422,5707533023.0,30865108095791.8,23037524.13
2464,1996,World,gaz,1882.5784537228212,2616500742.0,1.45283779639726,5790454220.0,31549409160506.7,23571556.674
2473,1997,World,gaz,1882.2692433498253,2675193465.0,1.4267887260837298,5873071768.0,31435985940809.5,23975007.348
2482,1998,World,gaz,1931.969841148952,2734448158.0,1.3917552045824098,5954810550.0,31367309193548.1,24114192.0
2491,1999,World,gaz,1987.4786318810957,2793971265.0,1.3514046219320903,6035284135.0,32529370037527.9,24059187.0
2500,2000,World,gaz,2065.76514635979,2854279372.0,1.32262584850116,6115108363.0,33581571601703.8,24689911.0
2509,2001,World,gaz,2114.9161989887843,2919083083.0,1.29763981747448,6194460444.0,33382422263799.0,25276631.0
2518,2002,World,gaz,2163.2616941852266,2987617002.0,1.2763984484973898,6273526441.0,34669304532580.9,25646998.0
2527,2003,World,gaz,2240.732642166064,3057172140.0,1.26167090781215,6352677699.0,38899897038562.5,27047792.0
2536,2004,World,gaz,2313.975981080949,3128054896.0,1.25454612647114,6432374971.0,43811772234694.6,28393581.0
2545,2005,World,gaz,2368.914340756335,3200209755.0,1.2472515417976,6512602867.0,47459060744747.3,29490014.0
2554,2006,World,gaz,2449.3959301846708,3273026502.0,1.24405459160634,6593623202.0,51442676003488.1,30568112.0
2563,2007,World,gaz,2512.257367510712,3346267002.0,1.23615216555409,6675130418.0,57968741828029.4,31180501.0
2572,2008,World,gaz,2605.122611705633,3421841292.0,1.23977733493925,6757887172.0,63616066492489.3,32181592.0
2581,2009,World,gaz,2526.7411444634654,3497913692.0,1.2238204470573402,6840591577.0,60340071198873.6,31891899.0
2590,2010,World,gaz,2709.370524965637,3574434195.0,1.20392634281666,6922947261.0,66036932045341.4,33472376.0
2599,2011,World,gaz,2800.48702674208,3648339756.0,1.17094638950479,7004011262.0,73357420394392.0,34847501.0
2608,2012,World,gaz,2857.969234722257,3723531164.0,1.18478340333657,7086993625.0,75045654452275.2,35470891.0
2617,2013,World,gaz,2891.756610939624,3799949355.0,1.18481902825192,7170961674.0,77189608277384.9,35837591.0
2626,2014,World,gaz,2950.1991752253825,3877658217.0,1.18104392200382,7255653881.0,79296107902414.6,36138285.0
2635,2015,World,gaz,3010.9100349626738,3956546394.0,1.17004356040616,7340548192.0,75003074210656.5,
2644,2016,World,gaz,3045.305677583027,4036538900.0,1.16551280316151,7426103221.0,76102831192800.1,
2653,2017,World,gaz,3162.287106404813,4116669665.0,1.14309258131439,7510990456.0,80891341462319.1,
2662,2018,World,gaz,3325.761769727648,4196356648.0,1.1087738759336898,7594270356.0,85804390603622.0,
