,Date,Country,Energy,Production,Urban Population,Population Growth,Population,GDP in $,CO2 Emission
2294,2014,Asia Pacific,Oil,395.7581084429816,1259640281.0,0.6853907648303871,2267482299.0,21876509488557.4,14272114.6815449
2303,2015,Asia Pacific,Oil,400.56715262310877,1288407782.0,0.6780000887671779,2282855831.0,21747800265057.0,
2312,2016,Asia Pacific,Oil,383.85799889626765,1317541789.0,0.685904680767365,2298514046.0,22447570589125.6,
2321,2017,Asia Pacific,Oil,369.110869355349,1346786047.0,0.682526044480824,2314202003.0,23912261117830.8,
2330,2018,Asia Pacific,Oil,361.5998834025609,1374879347.0,0.6057754241776079,2328220870.0,25918289434655.4,
2339,1982,World,Oil,2797.7228274107943,1843755802.0,1.79921214102485,4593454253.0,11507419044047.1,18562354.0
2348,1983,World,Oil,2762.004488275377,1892827915.0,1.78326321518283,4675367633.0,11739581031767.4,18484356.91
2357,1984,World,Oil,2816.1207133269154,1942866006.0,1.7459683688579,4756998073.0,12172632270220.0,19145865.375
2366,1985,World,Oil,2791.4601402644553,1994247166.0,1.74810024565674,4840155168.0,12786868776197.2,19719241.162
2375,1986,World,Oil,2929.340512621318,2047492186.0,1.76949215525646,4925801334.0,15109518321326.6,20315356.016
2384,1987,World,Oil,2936.104079465743,2102280624.0,1.7819446430804802,5013576387.0,17186317201890.2,20817151.963
2393,1988,World,Oil,3061.595423857852,2158076715.0,1.7695344431180802,5102293348.0,19226665300870.3,21565403.313
2402,1989,World,Oil,3098.559090914253,2213986943.0,1.73788271179582,5190965222.0,20068920934036.3,22029385.156
2411,1990,World,Oil,3157.8705361968873,2271805636.0,1.74100291824301,5281340078.0,22603206098495.3,22149402.399
2420,1991,World,Oil,3149.1417327400045,2329303604.0,1.6637825949901,5369210095.0,23942384829866.4,22403928.869000006
2429,1992,World,Oil,3194.769523371669,2384524997.0,1.56790037101351,5453393960.0,25425855198396.5,22183417.491
2438,1993,World,Oil,3190.351667181468,2441829440.0,1.5596666337306002,5538448726.0,25838198034038.6,22162174.56
2447,1994,World,Oil,3234.693635294433,2499212205.0,1.51895772917553,5622575421.0,27753090818176.4,22551690.634
2456,1995,World,Oil,3278.89612576322,2558434408.0,1.51100866842422,5707533023.0,30865108095791.8,23037524.13
2465,1996,World,Oil,3366.2948774513256,2616500742.0,1.45283779639726,5790454220.0,31549409160506.7,23571556.674
2474,1997,World,Oil,3441.3754097974083,2675193465.0,1.4267887260837298,5873071768.0,31435985940809.5,23975007.348
2483,1998,World,Oil,3528.31725082008,2734448158.0,1.3917552045824098,5954810550.0,31367309193548.1,24114192.0
2492,1999,World,Oil,3448.304748681612,2793971265.0,1.3514046219320903,6035284135.0,32529370037527.9,24059187.0
2501,2000,World,Oil,3597.3919171242555,2854279372.0,1.32262584850116,6115108363.0,33581571601703.8,24689911.0
2510,2001,World,Oil,3597.512905102508,2919083083.0,1.29763981747448,6194460444.0,33382422263799.0,25276631.0
2519,2002,World,Oil,3554.7082450264643,2987617002.0,1.2763984484973898,6273526441.0,34669304532580.9,25646998.0
2528,2003,World,Oil,3713.090233358374,3057172140.0,1.26167090781215,6352677699.0,38899897038562.5,27047792.0
2537,2004,World,Oil,3898.152021836367,3128054896.0,1.25454612647114,6432374971.0,43811772234694.6,28393581.0
2546,2005,World,Oil,3931.403433986631,3200209755.0,1.2472515417976,6512602867.0,47459060744747.3,29490014.0
2555,2006,World,Oil,3965.2240410760955,3273026502.0,1.24405459160634,6593623202.0,51442676003488.1,30568112.0
2564,2007,World,Oil,3956.5565107555785,3346267002.0,1.23615216555409,6675130418.0,57968741828029.4,31180501.0
2573,2008,World,Oil,3998.6525124221703,3421841292.0,1.23977733493925,6757887172.0,63616066492489.3,32181592.0
2582,2009,World,Oil,3897.8168047597887,3497913692.0,1.2238204470573402,6840591577.0,60340071198873.6,31891899.0
2591,2010,World,Oil,3976.885379058914,3574434195.0,1.20392634281666,6922947261.0,66036932045341.4,33472376.0
2600,2011,World,Oil,4008.0353110561714,3648339756.0,1.17094638950479,7004011262.0,73357420394392.0,34847501.0
2609,2012,World,Oil,4120.291053934169,3723531164.0,1.18478340333657,7086993625.0,75045654452275.2,35470891.0
2618,2013,World,Oil,4128.50081807146,3799949355.0,1.18481902825192,7170961674.0,77189608277384.9,35837591.0
2627,2014,World,Oil,4223.17708116886,3877658217.0,1.18104392200382,7255653881.0,79296107902414.6,36138285.0
2636,2015,World,Oil,4354.823310023972,3956546394.0,1.17004356040616,7340548192.0,75003074210656.5,
2645,2016,World,Oil,4367.980220784145,4036538900.0,1.16551280316151,7426103221.0,76102831192800.1,
2654,2017,World,Oil,4379.862349730781,4116669665.0,1.14309258131439,7510990456.0,80891341462319.1,
2663,2018,World,Oil,4474.326494201825,4196356648.0,1.1087738759336898,7594270356.0,85804390603622.0,
