,Date,Country,Energy,Production,Urban Population,Population Growth,Population,GDP in $,CO2 Emission
641,2016,Latin America,solar,4.9658040408228725,504002302.0,1.0038801303271,629240066.0,5387475015449.07,1997225.7940597534
650,2017,Latin America,solar,7.45561013139731,510454639.0,0.974580185108564,635372515.0,5970989904971.93,2041731.198753357
659,2018,Latin America,solar,12.431526811971251,516796961.0,0.9419670915415708,641357515.0,5787292630122.98,2086457.7659683228
668,1982,Europe,solar,0.0,213887984.0,0.273981806115373,304174240.0,2488863293583.92,209906.414
677,1983,Europe,solar,0.0,214652134.0,0.201612404784839,304787493.0,2427979491829.1,204867.956
686,1984,Europe,solar,0.0010101010101009982,215221599.0,0.16786810868252602,305299134.0,2328909303034.65,198953.085
695,1985,Europe,solar,0.0010101010101009982,215791198.0,0.18951675113496,305877727.0,2392628694168.01,201233.959
704,1986,Europe,solar,0.0010101010101009982,216603493.0,0.24941698353866604,306640638.0,3357838291838.19,190467.647
713,1987,Europe,solar,0.0,217721472.0,0.27646433477612203,307488390.0,4153063175251.52,190878.351
722,1988,Europe,solar,0.0010101010101009982,218940388.0,0.334348558656146,308516473.0,4567521859474.51,199033.759
731,1989,Europe,solar,0.009090909090908983,220211027.0,0.42821668066974894,309837592.0,4665534944904.77,226671.938
740,1990,Europe,solar,0.0125,221681277.0,0.45991707810586,311262588.0,5871571762095.75,218597.204
749,1991,Europe,solar,0.0155,223220677.0,0.464414631160224,312708137.0,6098788978230.53,2648355.74202849
758,1992,Europe,solar,0.027088,224726427.0,0.46494504874363,314162058.0,6726742780089.63,2580075.531
767,1993,Europe,solar,0.032383,226165011.0,0.4096742325262001,315449099.0,6162113917507.5,2526548.332
776,1994,Europe,solar,0.03768850000000001,227399932.0,0.29091222733212896,316366779.0,6509747580056.97,2513970.522
785,1995,Europe,solar,0.04684,228549321.0,0.25750775810755,317181448.0,7517783242200.44,2567956.096
794,1996,Europe,solar,0.05381141111111112,229700813.0,0.259021139218717,318003015.0,7608600706357.79,2634270.124
803,1997,Europe,solar,0.06392624444444445,230802308.0,0.23859742336090095,318761762.0,6956703610586.5,2600981.098
812,1998,Europe,solar,0.0870885,231837254.0,0.21088445357509,319433981.0,7149352017482.07,2648245.061
821,1999,Europe,solar,0.09119805555555555,233000247.0,0.258243345750998,320258898.0,7116772457710.09,2618685.374
830,2000,Europe,solar,0.13447325,234371053.0,0.328450827305346,321310791.0,6484573532448.5,2637002.039
839,2001,Europe,solar,0.1701665,235934885.0,0.38501134560399897,322547874.0,6592352067950.52,2702325.977
848,2002,Europe,solar,0.2767830055555556,237878107.0,0.489062904193887,324125336.0,7174014361860.81,2701885.937
857,2003,Europe,solar,0.4687257444444444,239986941.0,0.543193574969408,325885964.0,8850827901132.02,2741595.88
866,2004,Europe,solar,0.7511258728888889,242114378.0,0.551279035754987,327682505.0,10151027906176.7,2767041.193
875,2005,Europe,solar,1.486411246111111,244169604.0,0.518157659958092,329380417.0,10535354545600.8,2750877.057
884,2006,Europe,solar,2.524115813888889,246100105.0,0.468264632745303,330922789.0,11185953973661.5,2752365.859
893,2007,Europe,solar,3.8157328194444444,248142077.0,0.520476696453812,332645165.0,12881558619442.0,2704749.864
902,2008,Europe,solar,7.5010991322222225,250114873.0,0.489879358384783,334274725.0,14124882309427.2,2642509.873
911,2009,Europe,solar,14.192827061672775,251691335.0,0.32493183563309497,335360890.0,12915145836358.7,2443076.411
920,2010,Europe,solar,23.263392016767835,253060543.0,0.23574275461876895,336151479.0,12651387614510.3,2496137.901
929,2011,Europe,solar,46.71348231221457,253272096.0,-0.21771018297378894,335419643.0,13630795393394.0,2402097.686
938,2012,Europe,solar,71.86961416389549,254552159.0,0.220485298173202,336159194.0,12651386953652.8,2352138.478
947,2013,Europe,solar,86.93508680235308,256110532.0,0.33999337825636605,337302113.0,13202692493055.8,2308651.525
956,2014,Europe,solar,98.83250600625111,257668061.0,0.345133325624914,338466255.0,13499117646931.9,2191542.213
