,Date,Country,Energy,Production,Urban Population,Population Growth,Population,GDP in $,CO2 Emission
2326,2018,Asia Pacific,nuclear,553.5846220000001,1374879347.0,0.6057754241776079,2328220870.0,25918289434655.4,19337707.674804688
2335,1982,World,nuclear,916.6454616947393,1843755802.0,1.79921214102485,4593454253.0,11507419044047.1,18562354.0
2344,1983,World,nuclear,1029.3987127789499,1892827915.0,1.78326321518283,4675367633.0,11739581031767.4,18484356.91
2353,1984,World,nuclear,1244.320289873687,1942866006.0,1.7459683688579,4756998073.0,12172632270220.0,19145865.375
2362,1985,World,nuclear,1488.9728816105298,1994247166.0,1.74810024565674,4840155168.0,12786868776197.2,19719241.162
2371,1986,World,nuclear,1594.790420484214,2047492186.0,1.76949215525646,4925801334.0,15109518321326.6,20315356.016
2380,1987,World,nuclear,1734.7825570315827,2102280624.0,1.7819446430804802,5013576387.0,17186317201890.2,20817151.963
2389,1988,World,nuclear,1891.3252592736865,2158076715.0,1.7695344431180802,5102293348.0,19226665300870.3,21565403.313
2398,1989,World,nuclear,1945.0802479263214,2213986943.0,1.73788271179582,5190965222.0,20068920934036.3,22029385.156
2407,1990,World,nuclear,2000.4747995578982,2271805636.0,1.74100291824301,5281340078.0,22603206098495.3,22149402.399
2416,1991,World,nuclear,2096.1917689894785,2329303604.0,1.6637825949901,5369210095.0,23942384829866.4,22403928.869000006
2425,1992,World,nuclear,2112.10945383202,2384524997.0,1.56790037101351,5453393960.0,25425855198396.5,22183417.491
2434,1993,World,nuclear,2184.84873352652,2441829440.0,1.5596666337306002,5538448726.0,25838198034038.6,22162174.56
2443,1994,World,nuclear,2225.8758953483407,2499212205.0,1.51895772917553,5622575421.0,27753090818176.4,22551690.634
2452,1995,World,nuclear,2322.415627683887,2558434408.0,1.51100866842422,5707533023.0,30865108095791.8,23037524.13
2461,1996,World,nuclear,2406.8236057699587,2616500742.0,1.45283779639726,5790454220.0,31549409160506.7,23571556.674
2470,1997,World,nuclear,2390.2967162013983,2675193465.0,1.4267887260837298,5873071768.0,31435985940809.5,23975007.348
2479,1998,World,nuclear,2431.385960441457,2734448158.0,1.3917552045824098,5954810550.0,31367309193548.1,24114192.0
2488,1999,World,nuclear,2524.3691956050297,2793971265.0,1.3514046219320903,6035284135.0,32529370037527.9,24059187.0
2497,2000,World,nuclear,2580.913074515191,2854279372.0,1.32262584850116,6115108363.0,33581571601703.8,24689911.0
2506,2001,World,nuclear,2653.772908872078,2919083083.0,1.29763981747448,6194460444.0,33382422263799.0,25276631.0
2515,2002,World,nuclear,2696.174442703869,2987617002.0,1.2763984484973898,6273526441.0,34669304532580.9,25646998.0
2524,2003,World,nuclear,2641.5795454610156,3057172140.0,1.26167090781215,6352677699.0,38899897038562.5,27047792.0
2533,2004,World,nuclear,2757.125213013655,3128054896.0,1.25454612647114,6432374971.0,43811772234694.6,28393581.0
2542,2005,World,nuclear,2769.050089687323,3200209755.0,1.2472515417976,6512602867.0,47459060744747.3,29490014.0
2551,2006,World,nuclear,2803.5814512971324,3273026502.0,1.24405459160634,6593623202.0,51442676003488.1,30568112.0
2560,2007,World,nuclear,2746.4390508981232,3346267002.0,1.23615216555409,6675130418.0,57968741828029.4,31180501.0
2569,2008,World,nuclear,2737.860822085954,3421841292.0,1.23977733493925,6757887172.0,63616066492489.3,32181592.0
2578,2009,World,nuclear,2699.2452419992132,3497913692.0,1.2238204470573402,6840591577.0,60340071198873.6,31891899.0
2587,2010,World,nuclear,2767.5078144624576,3574434195.0,1.20392634281666,6922947261.0,66036932045341.4,33472376.0
2596,2011,World,nuclear,2651.7716162632732,3648339756.0,1.17094638950479,7004011262.0,73357420394392.0,34847501.0
2605,2012,World,nuclear,2472.448640286076,3723531164.0,1.18478340333657,7086993625.0,75045654452275.2,35470891.0
2614,2013,World,nuclear,2491.673600860905,3799949355.0,1.18481902825192,7170961674.0,77189608277384.9,35837591.0
2623,2014,World,nuclear,2540.7525408796228,3877658217.0,1.18104392200382,7255653881.0,79296107902414.6,36138285.0
2632,2015,World,nuclear,2575.5566035896063,3956546394.0,1.17004356040616,7340548192.0,75003074210656.5,38749769.904296875
2641,2016,World,nuclear,2615.2420389700783,4036538900.0,1.16551280316151,7426103221.0,76102831192800.1,40079719.529296875
2650,2017,World,nuclear,2638.982195327135,4116669665.0,1.14309258131439,7510990456.0,80891341462319.1,41479480.08300781
2659,2018,World,nuclear,2701.4319987042218,4196356648.0,1.1087738759336898,7594270356.0,85804390603622.0,42951370.08300781
