Date,Country,Energy,Production,Urban Population,Population Growth,Population,GDP in $,CO2 Emission
1982,North America,biomass,29.840048945356184,190641337.0,0.981134124422312,256836391.0,3658081025119.14,4721955.563
1982,North America,wind,0.0,190641337.0,0.981134124422312,256836391.0,3658081025119.14,4721955.563
1982,North America,solar,0.0,190641337.0,0.981134124422312,256836391.0,3658081025119.14,4721955.563
1982,North America,renewable,29.840048945356184,190641337.0,0.981134124422312,256836391.0,3658081025119.14,4721955.563
1982,North America,nuclear,335.998764926318,190641337.0,0.981134124422312,256836391.0,3658081025119.14,4721955.563
1982,North America,hydro,596.3379820606021,190641337.0,0.981134124422312,256836391.0,3658081025119.14,4721955.563
1982,North America,coal,472.8079919066541,190641337.0,0.981134124422312,256836391.0,3658081025119.14,4721955.563
1982,North America,gaz,502.39836597851627,190641337.0,0.981134124422312,256836391.0,3658081025119.14,4721955.563
1982,North America,Oil,706.30046795602,190641337.0,0.981134124422312,256836391.0,3658081025119.14,4721955.563
1983,North America,biomass,33.242599164174486,192802947.0,0.9258773613588008,259214381.0,3975475111781.89,4751016.538
1983,North America,wind,0.002694949494949462,192802947.0,0.9258773613588008,259214381.0,3975475111781.89,4751016.538
1983,North America,solar,0.003,192802947.0,0.9258773613588008,259214381.0,3975475111781.89,4751016.538
1983,North America,renewable,33.24829411366944,192802947.0,0.9258773613588008,259214381.0,3975475111781.89,4751016.538
1983,North America,nuclear,357.7516288736865,192802947.0,0.9258773613588008,259214381.0,3975475111781.89,4751016.538
1983,North America,hydro,625.4966913131271,192802947.0,0.9258773613588008,259214381.0,3975475111781.89,4751016.538
1983,North America,coal,440.9343156849933,192802947.0,0.9258773613588008,259214381.0,3975475111781.89,4751016.538
1983,North America,gaz,459.7775759090164,192802947.0,0.9258773613588008,259214381.0,3975475111781.89,4751016.538
1983,North America,Oil,708.6476908803953,192802947.0,0.9258773613588008,259214381.0,3975475111781.89,4751016.538
1984,North America,biomass,39.35632613515361,194889455.0,0.8773027913138799,261488476.0,4393971258071.62,4901231.5260000015
1984,North America,wind,0.0065555555555554855,194889455.0,0.8773027913138799,261488476.0,4393971258071.62,4901231.5260000015
1984,North America,solar,0.005301010101010101,194889455.0,0.8773027913138799,261488476.0,4393971258071.62,4901231.5260000015
1984,North America,renewable,39.36818270081017,194889455.0,0.8773027913138799,261488476.0,4393971258071.62,4901231.5260000015
1984,North America,nuclear,397.0970504000027,194889455.0,0.8773027913138799,261488476.0,4393971258071.62,4901231.5260000015
1984,North America,hydro,637.4446295737334,194889455.0,0.8773027913138799,261488476.0,4393971258071.62,4901231.5260000015
1984,North America,coal,508.24954087908725,194889455.0,0.8773027913138799,261488476.0,4393971258071.62,4901231.5260000015
1984,North America,gaz,497.05908350842634,194889455.0,0.8773027913138799,261488476.0,4393971258071.62,4901231.5260000015
1984,North America,Oil,728.2635016450739,194889455.0,0.8773027913138799,261488476.0,4393971258071.62,4901231.5260000015
1985,North America,biomass,39.71089442388864,197027492.0,0.892788101300496,263823014.0,4704774999482.75,4915085.452
1985,North America,wind,0.006820202020201973,197027492.0,0.892788101300496,263823014.0,4704774999482.75,4915085.452
1985,North America,solar,0.010737373737373738,197027492.0,0.892788101300496,263823014.0,4704774999482.75,4915085.452
1985,North America,renewable,39.72845199964622,197027492.0,0.892788101300496,263823014.0,4704774999482.75,4915085.452
1985,North America,nuclear,464.41307818947683,197027492.0,0.892788101300496,263823014.0,4704774999482.75,4915085.452
1985,North America,hydro,619.310951082824,197027492.0,0.892788101300496,263823014.0,4704774999482.75,4915085.452
1985,North America,coal,501.056764412944,197027492.0,0.892788101300496,263823014.0,4704774999482.75,4915085.452
1985,North America,gaz,478.2103886505081,197027492.0,0.892788101300496,263823014.0,4704774999482.75,4915085.452
1985,North America,Oil,730.2442260248854,197027492.0,0.892788101300496,263823014.0,4704774999482.75,4915085.452
1986,North America,biomass,43.9606722006726,199269494.0,0.9353414482635,266290660.0,4958242427343.98,4900938.166
1986,North America,wind,0.005231313131313081,199269494.0,0.9353414482635,266290660.0,4958242427343.98,4900938.166
1986,North America,solar,0.014173737373737375,199269494.0,0.9353414482635,266290660.0,4958242427343.98,4900938.166
1986,North America,renewable,43.98007725117765,199269494.0,0.9353414482635,266290660.0,4958242427343.98,4900938.166
1986,North America,nuclear,507.1100426000032,199269494.0,0.9353414482635,266290660.0,4958242427343.98,4900938.166
1986,North America,hydro,628.9649990868643,199269494.0,0.9353414482635,266290660.0,4958242427343.98,4900938.166
1986,North America,coal,503.2015543304326,199269494.0,0.9353414482635,266290660.0,4958242427343.98,4900938.166
1986,North America,gaz,461.27556678049393,199269494.0,0.9353414482635,266290660.0,4958242427343.98,4900938.166
1986,North America,Oil,704.9472663691926,199269494.0,0.9353414482635,266290660.0,4958242427343.98,4900938.166
1987,North America,biomass,49.395433175793194,201510529.0,0.939871492300924,268793450.0,5287828242049.45,5120294.438999998
1987,North America,wind,0.004576767676767632,201510529.0,0.939871492300924,268793450.0,5287828242049.45,5120294.438999998
1987,North America,solar,0.010603030303030303,201510529.0,0.939871492300924,268793450.0,5287828242049.45,5120294.438999998
1987,North America,renewable,49.410612973773,201510529.0,0.939871492300924,268793450.0,5287828242049.45,5120294.438999998
1987,North America,nuclear,556.5051900526352,201510529.0,0.939871492300924,268793450.0,5287828242049.45,5120294.438999998
1987,North America,hydro,590.9628801939357,201510529.0,0.939871492300924,268793450.0,5287828242049.45,5120294.438999998
1987,North America,coal,518.9503041278983,201510529.0,0.939871492300924,268793450.0,5287828242049.45,5120294.438999998
1987,North America,gaz,480.57160016117575,201510529.0,0.939871492300924,268793450.0,5287828242049.45,5120294.438999998
1987,North America,Oil,700.589896160408,201510529.0,0.939871492300924,268793450.0,5287828242049.45,5120294.438999998
1988,North America,biomass,49.51206125965096,203797727.0,0.950783584942272,271349094.0,5745207451214.25,5349225.249
1988,North America,wind,0.0018797979797979703,203797727.0,0.950783584942272,271349094.0,5745207451214.25,5349225.249
1988,North America,solar,0.009185858585858585,203797727.0,0.950783584942272,271349094.0,5745207451214.25,5349225.249
1988,North America,renewable,49.52312691621661,203797727.0,0.950783584942272,271349094.0,5745207451214.25,5349225.249
1988,North America,nuclear,637.5898981263176,203797727.0,0.950783584942272,271349094.0,5745207451214.25,5349225.249
1988,North America,hydro,557.7150976060573,203797727.0,0.950783584942272,271349094.0,5745207451214.25,5349225.249
1988,North America,coal,538.1181614232406,203797727.0,0.950783584942272,271349094.0,5745207451214.25,5349225.249
1988,North America,gaz,502.24218374457433,203797727.0,0.950783584942272,271349094.0,5745207451214.25,5349225.249
1988,North America,Oil,696.8478381479638,203797727.0,0.950783584942272,271349094.0,5745207451214.25,5349225.249
1989,North America,biomass,57.00626789473721,206276409.0,1.0339183222037902,274154622.0,6208137243275.24,5419136.603999998
1989,North America,wind,2.134376767676741,206276409.0,1.0339183222037902,274154622.0,6208137243275.24,5419136.603999998
1989,North America,solar,0.25313232323232326,206276409.0,1.0339183222037902,274154622.0,6208137243275.24,5419136.603999998
1989,North America,renewable,59.393776985646284,206276409.0,1.0339183222037902,274154622.0,6208137243275.24,5419136.603999998
1989,North America,nuclear,636.9035632842154,206276409.0,1.0339183222037902,274154622.0,6208137243275.24,5419136.603999998
1989,North America,hydro,590.5281166666592,206276409.0,1.0339183222037902,274154622.0,6208137243275.24,5419136.603999998
1989,North America,coal,555.391832511709,206276409.0,1.0339183222037902,274154622.0,6208137243275.24,5419136.603999998
1989,North America,gaz,512.0810064782929,206276409.0,1.0339183222037902,274154622.0,6208137243275.24,5419136.603999998
1989,North America,Oil,664.7187913341628,206276409.0,1.0339183222037902,274154622.0,6208137243275.24,5419136.603999998
1990,North America,biomass,66.5373152631583,209231872.0,1.1740972946281398,277373464.0,6558665950908.47,5259086.722
1990,North America,wind,2.8196868686868335,209231872.0,1.1740972946281398,277373464.0,6558665950908.47,5259086.722
1990,North America,solar,0.3717949494949495,209231872.0,1.1740972946281398,277373464.0,6558665950908.47,5259086.722
1990,North America,renewable,69.72879708134009,209231872.0,1.1740972946281398,277373464.0,6558665950908.47,5259086.722
1990,North America,nuclear,682.6217199473715,209231872.0,1.1740972946281398,277373464.0,6558665950908.47,5259086.722
1990,North America,hydro,612.4451818181744,209231872.0,1.1740972946281398,277373464.0,6558665950908.47,5259086.722
1990,North America,coal,580.946375695052,209231872.0,1.1740972946281398,277373464.0,6558665950908.47,5259086.722
1990,North America,gaz,527.2672858154853,209231872.0,1.1740972946281398,277373464.0,6558665950908.47,5259086.722
1990,North America,Oil,654.5438000240504,209231872.0,1.1740972946281398,277373464.0,6558665950908.47,5259086.722
1991,North America,biomass,70.36827563327277,213050439.0,1.3353753984195,281077441.0,6770092083611.19,5248166.396000002
1991,North America,wind,2.983677777777741,213050439.0,1.3353753984195,281077441.0,6770092083611.19,5248166.396000002
1991,North America,solar,0.4802528729674542,213050439.0,1.3353753984195,281077441.0,6770092083611.19,5248166.396000002
1991,North America,renewable,73.83220628401797,213050439.0,1.3353753984195,281077441.0,6770092083611.19,5248166.396000002
1991,North America,nuclear,733.3869261052677,213050439.0,1.3353753984195,281077441.0,6770092083611.19,5248166.396000002
1991,North America,hydro,617.2272699494872,213050439.0,1.3353753984195,281077441.0,6770092083611.19,5248166.396000002
1991,North America,coal,561.7740875770194,213050439.0,1.3353753984195,281077441.0,6770092083611.19,5248166.396000002
1991,North America,gaz,530.0481704923827,213050439.0,1.3353753984195,281077441.0,6770092083611.19,5248166.396000002
1991,North America,Oil,668.9285120936748,213050439.0,1.3353753984195,281077441.0,6770092083611.19,5248166.396000002
1992,North America,biomass,75.6459350862224,217071868.0,1.37557037172542,284943859.0,7114394589284.92,5350974.408
1992,North America,wind,2.9766898989898656,217071868.0,1.37557037172542,284943859.0,7114394589284.92,5350974.408
1992,North America,solar,0.4138971094882212,217071868.0,1.37557037172542,284943859.0,7114394589284.92,5350974.408
1992,North America,renewable,79.03652209470047,217071868.0,1.37557037172542,284943859.0,7114394589284.92,5350974.408
1992,North America,nuclear,735.2855478000041,217071868.0,1.37557037172542,284943859.0,7114394589284.92,5350974.408
1992,North America,hydro,593.4140267676694,217071868.0,1.37557037172542,284943859.0,7114394589284.92,5350974.408
1992,North America,coal,557.745142579551,217071868.0,1.37557037172542,284943859.0,7114394589284.92,5350974.408
1992,North America,gaz,542.1936028383514,217071868.0,1.37557037172542,284943859.0,7114394589284.92,5350974.408
1992,North America,Oil,663.2233329129831,217071868.0,1.37557037172542,284943859.0,7114394589284.92,5350974.408
1993,North America,biomass,78.24148435394204,220996624.0,1.30510445568157,288662674.0,7437550121892.44,5474794.33
1993,North America,wind,3.0961888888888516,220996624.0,1.30510445568157,288662674.0,7437550121892.44,5474794.33
1993,North America,solar,0.4812145240299379,220996624.0,1.30510445568157,288662674.0,7437550121892.44,5474794.33
1993,North America,renewable,81.81888776686083,220996624.0,1.30510445568157,288662674.0,7437550121892.44,5474794.33
1993,North America,nuclear,740.6280651368481,220996624.0,1.30510445568157,288662674.0,7437550121892.44,5474794.33
1993,North America,hydro,628.1197739898909,220996624.0,1.30510445568157,288662674.0,7437550121892.44,5474794.33
1993,North America,coal,527.2871955223127,220996624.0,1.30510445568157,288662674.0,7437550121892.44,5474794.33
1993,North America,gaz,558.9184564092138,220996624.0,1.30510445568157,288662674.0,7437550121892.44,5474794.33
1993,North America,Oil,652.5644281638214,220996624.0,1.30510445568157,288662674.0,7437550121892.44,5474794.33
1994,North America,biomass,78.30638276842858,224788006.0,1.2205627250581002,292185983.0,7867242439501.61,5551735.324
1994,North America,wind,3.5459282828282412,224788006.0,1.2205627250581002,292185983.0,7867242439501.61,5551735.324
1994,North America,solar,0.508925425360281,224788006.0,1.2205627250581002,292185983.0,7867242439501.61,5551735.324
1994,North America,renewable,82.36123647661708,224788006.0,1.2205627250581002,292185983.0,7867242439501.61,5551735.324
1994,North America,nuclear,785.4740261052691,224788006.0,1.2205627250581002,292185983.0,7867242439501.61,5551735.324
1994,North America,hydro,607.468221464639,224788006.0,1.2205627250581002,292185983.0,7867242439501.61,5551735.324
1994,North America,coal,574.949419007167,224788006.0,1.2205627250581002,292185983.0,7867242439501.61,5551735.324
1994,North America,gaz,586.8452044519935,224788006.0,1.2205627250581002,292185983.0,7867242439501.61,5551735.324
1994,North America,Oil,648.3644836929145,224788006.0,1.2205627250581002,292185983.0,7867242439501.61,5551735.324
1995,North America,biomass,76.81738875696226,228538710.0,1.1821491108285,295640057.0,8245811373385.4,5601089.477000001
1995,North America,wind,3.262215151515115,228538710.0,1.1821491108285,295640057.0,8245811373385.4,5601089.477000001
1995,North America,solar,0.5233136784785027,228538710.0,1.1821491108285,295640057.0,8245811373385.4,5601089.477000001
1995,North America,renewable,80.60291758695588,228538710.0,1.1821491108285,295640057.0,8245811373385.4,5601089.477000001
1995,North America,nuclear,814.4540239263216,228538710.0,1.1821491108285,295640057.0,8245811373385.4,5601089.477000001
1995,North America,hydro,672.8782161616077,228538710.0,1.1821491108285,295640057.0,8245811373385.4,5601089.477000001
1995,North America,coal,574.5069090894896,228538710.0,1.1821491108285,295640057.0,8245811373385.4,5601089.477000001
1995,North America,gaz,589.2075304657699,228538710.0,1.1821491108285,295640057.0,8245811373385.4,5601089.477000001
1995,North America,Oil,645.673392237588,228538710.0,1.1821491108285,295640057.0,8245811373385.4,5601089.477000001
1996,North America,biomass,78.53902995458655,232288316.0,1.15826320517857,299064347.0,8704363777972.13,5732060.049
1996,North America,wind,3.3347363636363263,232288316.0,1.15826320517857,299064347.0,8704363777972.13,5732060.049
1996,North America,solar,0.5532359544271023,232288316.0,1.15826320517857,299064347.0,8704363777972.13,5732060.049
1996,North America,renewable,82.42700227264999,232288316.0,1.15826320517857,299064347.0,8704363777972.13,5732060.049
1996,North America,nuclear,810.2424702000047,232288316.0,1.15826320517857,299064347.0,8704363777972.13,5732060.049
1996,North America,hydro,733.4778323232229,232288316.0,1.15826320517857,299064347.0,8704363777972.13,5732060.049
1996,North America,coal,591.3629736815058,232288316.0,1.15826320517857,299064347.0,8704363777972.13,5732060.049
1996,North America,gaz,597.553896155651,232288316.0,1.15826320517857,299064347.0,8704363777972.13,5732060.049
1996,North America,Oil,659.8711623300603,232288316.0,1.15826320517857,299064347.0,8704363777972.13,5732060.049
1997,North America,biomass,79.87154942912699,236183090.0,1.19007766579411,302623445.0,9233311210265.78,5864534.091
1997,North America,wind,3.3952474747474355,236183090.0,1.19007766579411,302623445.0,9233311210265.78,5864534.091
1997,North America,solar,0.5456430955342495,236183090.0,1.19007766579411,302623445.0,9233311210265.78,5864534.091
1997,North America,renewable,83.81243999940867,236183090.0,1.19007766579411,302623445.0,9233311210265.78,5864534.091
1997,North America,nuclear,754.1461629578977,236183090.0,1.19007766579411,302623445.0,9233311210265.78,5864534.091
1997,North America,hydro,731.014839646456,236183090.0,1.19007766579411,302623445.0,9233311210265.78,5864534.091
1997,North America,coal,605.5293019299945,236183090.0,1.19007766579411,302623445.0,9233311210265.78,5864534.091
1997,North America,gaz,603.9357457521546,236183090.0,1.19007766579411,302623445.0,9233311210265.78,5864534.091
1997,North America,Oil,670.2736829393485,236183090.0,1.19007766579411,302623445.0,9233311210265.78,5864534.091
1998,North America,biomass,80.74296554395022,240006391.0,1.13893059409193,306070116.0,9697762238406.81,5908065.048
1998,North America,wind,3.133258585858552,240006391.0,1.13893059409193,306070116.0,9697762238406.81,5908065.048
1998,North America,solar,0.5417646092241868,240006391.0,1.13893059409193,306070116.0,9697762238406.81,5908065.048
1998,North America,renewable,84.41798873903296,240006391.0,1.13893059409193,306070116.0,9697762238406.81,5908065.048
1998,North America,nuclear,789.415803452636,240006391.0,1.13893059409193,306070116.0,9697762238406.81,5908065.048
1998,North America,hydro,677.5521434343353,240006391.0,1.13893059409193,306070116.0,9697762238406.81,5908065.048
1998,North America,coal,620.640183590846,240006391.0,1.13893059409193,306070116.0,9697762238406.81,5908065.048
1998,North America,gaz,615.534183243081,240006391.0,1.13893059409193,306070116.0,9697762238406.81,5908065.048
1998,North America,Oil,666.6916281554502,240006391.0,1.13893059409193,306070116.0,9697762238406.81,5908065.048
1999,North America,biomass,81.48087001129849,243831291.0,1.12146035191492,309502571.0,10310072635807.7,6020572.275
1999,North America,wind,4.7123313131312745,243831291.0,1.12146035191492,309502571.0,10310072635807.7,6020572.275
1999,North America,solar,0.5386052275113679,243831291.0,1.12146035191492,309502571.0,10310072635807.7,6020572.275
1999,North America,renewable,86.73180655194113,243831291.0,1.12146035191492,309502571.0,10310072635807.7,6020572.275
1999,North America,nuclear,849.5688100210585,243831291.0,1.12146035191492,309502571.0,10310072635807.7,6020572.275
1999,North America,hydro,694.3182846464556,243831291.0,1.12146035191492,309502571.0,10310072635807.7,6020572.275
1999,North America,coal,601.144546631087,243831291.0,1.12146035191492,309502571.0,10310072635807.7,6020572.275
1999,North America,gaz,614.7149748146952,243831291.0,1.12146035191492,309502571.0,10310072635807.7,6020572.275
1999,North America,Oil,639.1149052079576,243831291.0,1.12146035191492,309502571.0,10310072635807.7,6020572.275
2000,North America,biomass,81.85850951532684,247519374.0,1.1009288191018,312909974.0,10998121151318.6,6228582.85
2000,North America,wind,5.932758585858502,247519374.0,1.1009288191018,312909974.0,10998121151318.6,6228582.85
2000,North America,solar,0.5419337067548338,247519374.0,1.1009288191018,312909974.0,10998121151318.6,6228582.85
2000,North America,renewable,88.33320180794018,247519374.0,1.1009288191018,312909974.0,10998121151318.6,6228582.85
2000,North America,nuclear,874.0897034000078,247519374.0,1.1009288191018,312909974.0,10998121151318.6,6228582.85
2000,North America,hydro,662.59630828282,247519374.0,1.1009288191018,312909974.0,10998121151318.6,6228582.85
2000,North America,coal,586.0859026034025,247519374.0,1.1009288191018,312909974.0,10998121151318.6,6228582.85
2000,North America,gaz,626.2111997137924,247519374.0,1.1009288191018,312909974.0,10998121151318.6,6228582.85
2000,North America,Oil,642.5001288687603,247519374.0,1.1009288191018,312909974.0,10998121151318.6,6228582.85
2001,North America,biomass,82.75008203579542,250612588.0,1.0042463523390202,316052361.0,11321881659892.6,6124249.366
2001,North America,wind,7.152384848484767,250612588.0,1.0042463523390202,316052361.0,11321881659892.6,6124249.366
2001,North America,solar,0.6019300028613576,250612588.0,1.0042463523390202,316052361.0,11321881659892.6,6124249.366
2001,North America,renewable,90.50439688714154,250612588.0,1.0042463523390202,316052361.0,11321881659892.6,6124249.366
2001,North America,nuclear,894.1812707894784,250612588.0,1.0042463523390202,316052361.0,11321881659892.6,6124249.366
2001,North America,hydro,570.1963592929221,250612588.0,1.0042463523390202,316052361.0,11321881659892.6,6124249.366
2001,North America,coal,604.7340664158238,250612588.0,1.0042463523390202,316052361.0,11321881659892.6,6124249.366
2001,North America,gaz,640.1160072197299,250612588.0,1.0042463523390202,316052361.0,11321881659892.6,6124249.366
2001,North America,Oil,646.0958832763392,250612588.0,1.0042463523390202,316052361.0,11321881659892.6,6124249.366
2002,North America,biomass,87.90652126924398,253516142.0,0.947888188691621,319048184.0,11698306960646.5,6161201.725
2002,North America,wind,10.88486868686858,253516142.0,0.947888188691621,319048184.0,11698306960646.5,6161201.725
2002,North America,solar,0.6323344397637921,253516142.0,0.947888188691621,319048184.0,11698306960646.5,6161201.725
2002,North America,renewable,99.42372439587636,253516142.0,0.947888188691621,319048184.0,11698306960646.5,6161201.725
2002,North America,nuclear,905.8667126989532,253516142.0,0.947888188691621,319048184.0,11698306960646.5,6161201.725
2002,North America,hydro,632.3038081818102,253516142.0,0.947888188691621,319048184.0,11698306960646.5,6161201.725
2002,North America,coal,579.2164311084326,253516142.0,0.947888188691621,319048184.0,11698306960646.5,6161201.725
2002,North America,gaz,623.971684990863,253516142.0,0.947888188691621,319048184.0,11698306960646.5,6161201.725
2002,North America,Oil,652.3139052705212,253516142.0,0.947888188691621,319048184.0,11698306960646.5,6161201.725
2003,North America,biomass,87.69914658605339,256244701.0,0.867299091099042,321815286.0,12354812816817.7,6229363.921
2003,North America,wind,12.00947070707059,256244701.0,0.867299091099042,321815286.0,12354812816817.7,6229363.921
2003,North America,solar,0.6414437920375604,256244701.0,0.867299091099042,321815286.0,12354812816817.7,6229363.921
2003,North America,renewable,100.35006108516154,256244701.0,0.867299091099042,321815286.0,12354812816817.7,6229363.921
2003,North America,nuclear,888.8022393489542,256244701.0,0.867299091099042,321815286.0,12354812816817.7,6229363.921
2003,North America,hydro,625.9625373232244,256244701.0,0.867299091099042,321815286.0,12354812816817.7,6229363.921
2003,North America,coal,562.1748908122854,256244701.0,0.867299091099042,321815286.0,12354812816817.7,6229363.921
2003,North America,gaz,626.6063760705283,256244701.0,0.867299091099042,321815286.0,12354812816817.7,6229363.921
2003,North America,Oil,660.9696221916083,256244701.0,0.867299091099042,321815286.0,12354812816817.7,6229363.921
2004,North America,biomass,89.01173328331579,259163359.0,0.930473824664759,324809693.0,13241410621714.1,6308857.147000001
2004,North America,wind,15.251607070706878,259163359.0,0.930473824664759,324809693.0,13241410621714.1,6308857.147000001
2004,North America,solar,0.7213955956735001,259163359.0,0.930473824664759,324809693.0,13241410621714.1,6308857.147000001
2004,North America,renewable,104.98473594969617,259163359.0,0.930473824664759,324809693.0,13241410621714.1,6308857.147000001
2004,North America,nuclear,928.9817111454812,259163359.0,0.930473824664759,324809693.0,13241410621714.1,6308857.147000001
2004,North America,hydro,626.1293986616082,259163359.0,0.930473824664759,324809693.0,13241410621714.1,6308857.147000001
2004,North America,coal,583.5391151459762,259163359.0,0.930473824664759,324809693.0,13241410621714.1,6308857.147000001
2004,North America,gaz,616.3992500801182,259163359.0,0.930473824664759,324809693.0,13241410621714.1,6308857.147000001
2004,North America,Oil,660.1510677196086,259163359.0,0.930473824664759,324809693.0,13241410621714.1,6308857.147000001
2005,North America,biomass,89.88983492947415,262099001.0,0.928178273300475,327824506.0,14210866344864.7,6347727.347
2005,North America,wind,19.561453535353298,262099001.0,0.928178273300475,327824506.0,14210866344864.7,6347727.347
2005,North America,solar,0.7763743178248999,262099001.0,0.928178273300475,327824506.0,14210866344864.7,6347727.347
2005,North America,renewable,110.22766278265236,262099001.0,0.928178273300475,327824506.0,14210866344864.7,6347727.347
2005,North America,nuclear,925.3484481452691,262099001.0,0.928178273300475,327824506.0,14210866344864.7,6347727.347
2005,North America,hydro,656.0929394949414,262099001.0,0.928178273300475,327824506.0,14210866344864.7,6347727.347
2005,North America,coal,592.5716891093705,262099001.0,0.928178273300475,327824506.0,14210866344864.7,6347727.347
2005,North America,gaz,612.9880884052031,262099001.0,0.928178273300475,327824506.0,14210866344864.7,6347727.347
2005,North America,Oil,637.761041224157,262099001.0,0.928178273300475,327824506.0,14210866344864.7,6347727.347
2006,North America,biomass,89.5072826394744,265190165.0,0.9734180763167192,331015609.0,15135440910461.2,6241758.381
2006,North America,wind,29.35071414141384,265190165.0,0.9734180763167192,331015609.0,15135440910461.2,6241758.381
2006,North America,solar,0.8571163396051192,265190165.0,0.9734180763167192,331015609.0,15135440910461.2,6241758.381
2006,North America,renewable,119.71511312049336,265190165.0,0.9734180763167192,331015609.0,15135440910461.2,6241758.381
2006,North America,nuclear,936.8005947742182,265190165.0,0.9734180763167192,331015609.0,15135440910461.2,6241758.381
2006,North America,hydro,668.8777747222138,265190165.0,0.9734180763167192,331015609.0,15135440910461.2,6241758.381
2006,North America,coal,606.9140653718996,265190165.0,0.9734180763167192,331015609.0,15135440910461.2,6241758.381
2006,North America,gaz,627.3204267437006,265190165.0,0.9734180763167192,331015609.0,15135440910461.2,6241758.381
2006,North America,Oil,637.6395527574952,265190165.0,0.9734180763167192,331015609.0,15135440910461.2,6241758.381
2007,North America,biomass,91.1101202094217,268301627.0,0.9575110399099028,334185120.0,15922730888205.8,6344115.352000001
2007,North America,wind,38.02311206060566,268301627.0,0.9575110399099028,334185120.0,15922730888205.8,6344115.352000001
2007,North America,solar,1.1333578670450621,268301627.0,0.9575110399099028,334185120.0,15922730888205.8,6344115.352000001
2007,North America,renewable,130.26659013707243,268301627.0,0.9575110399099028,334185120.0,15922730888205.8,6344115.352000001
2007,North America,nuclear,952.1309913357939,268301627.0,0.9575110399099028,334185120.0,15922730888205.8,6344115.352000001
2007,North America,hydro,638.0051963888808,268301627.0,0.9575110399099028,334185120.0,15922730888205.8,6344115.352000001
2007,North America,coal,601.3326364279133,268301627.0,0.9575110399099028,334185120.0,15922730888205.8,6344115.352000001
2007,North America,gaz,639.2318052200071,268301627.0,0.9575110399099028,334185120.0,15922730888205.8,6344115.352000001
2007,North America,Oil,632.4941906892373,268301627.0,0.9575110399099028,334185120.0,15922730888205.8,6344115.352000001
2008,North America,biomass,89.4256507275794,271462240.0,0.9639079681345492,337406357.0,16268085220997.2,6175789.051
2008,North America,wind,59.92795223232277,271462240.0,0.9639079681345492,337406357.0,16268085220997.2,6175789.051
2008,North America,solar,1.6874836163313105,271462240.0,0.9639079681345492,337406357.0,16268085220997.2,6175789.051
2008,North America,renewable,151.04108657623348,271462240.0,0.9639079681345492,337406357.0,16268085220997.2,6175789.051
2008,North America,nuclear,953.797081543164,271462240.0,0.9639079681345492,337406357.0,16268085220997.2,6175789.051
2008,North America,hydro,667.7655010858498,271462240.0,0.9639079681345492,337406357.0,16268085220997.2,6175789.051
2008,North America,coal,609.4014679239722,271462240.0,0.9639079681345492,337406357.0,16268085220997.2,6175789.051
2008,North America,gaz,653.3015061450667,271462240.0,0.9639079681345492,337406357.0,16268085220997.2,6175789.051
2008,North America,Oil,611.9943074111632,271462240.0,0.9639079681345492,337406357.0,16268085220997.2,6175789.051
2009,North America,biomass,89.6480397893162,274499918.0,0.9068302764668912,340466060.0,15825892407986.4,5800746.626
2009,North America,wind,81.8040443434335,274499918.0,0.9068302764668912,340466060.0,15825892407986.4,5800746.626
2009,North America,solar,2.212260394244415,274499918.0,0.9068302764668912,340466060.0,15825892407986.4,5800746.626
2009,North America,renewable,173.6643445269941,274499918.0,0.9068302764668912,340466060.0,15825892407986.4,5800746.626
2009,North America,nuclear,940.8656778473745,274499918.0,0.9068302764668912,340466060.0,15825892407986.4,5800746.626
2009,North America,hydro,666.9424904040322,274499918.0,0.9068302764668912,340466060.0,15825892407986.4,5800746.626
2009,North America,coal,552.9402135995208,274499918.0,0.9068302764668912,340466060.0,15825892407986.4,5800746.626
2009,North America,gaz,657.9676588158275,274499918.0,0.9068302764668912,340466060.0,15825892407986.4,5800746.626
2009,North America,Oil,621.6779205266985,274499918.0,0.9068302764668912,340466060.0,15825892407986.4,5800746.626
2010,North America,biomass,92.80513807405333,277436526.0,0.860596207445766,343396098.0,16611339953589.4,5930811.449
2010,North America,wind,105.48439040403912,277436526.0,0.860596207445766,343396098.0,16611339953589.4,5930811.449
2010,North America,solar,3.298236420972112,277436526.0,0.860596207445766,343396098.0,16611339953589.4,5930811.449
2010,North America,renewable,201.58776489906455,277436526.0,0.860596207445766,343396098.0,16611339953589.4,5930811.449
2010,North America,nuclear,945.3475448495341,277436526.0,0.860596207445766,343396098.0,16611339953589.4,5930811.449
2010,North America,hydro,645.8174774242343,277436526.0,0.860596207445766,343396098.0,16611339953589.4,5930811.449
2010,North America,coal,566.4244249644928,277436526.0,0.860596207445766,343396098.0,16611339953589.4,5930811.449
2010,North America,gaz,667.1765603228043,277436526.0,0.860596207445766,343396098.0,16611339953589.4,5930811.449
2010,North America,Oil,638.7040450691593,277436526.0,0.860596207445766,343396098.0,16611339953589.4,5930811.449
2011,North America,biomass,93.35576235673747,280117707.0,0.753591265326477,345983901.0,17337272540202.8,5827237.034
2011,North America,wind,133.22642542929128,280117707.0,0.753591265326477,345983901.0,17337272540202.8,5827237.034
2011,North America,solar,5.351504127970131,280117707.0,0.753591265326477,345983901.0,17337272540202.8,5827237.034
2011,North America,renewable,231.93369191399887,280117707.0,0.753591265326477,345983901.0,17337272540202.8,5827237.034
